,Adsorbent,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,0.5bar_GCMC,Adsorbate,Uptake,Temperature,Molecular weight (g/mol),H-bond donors,H-bond acceptors,Dipole moment (D),Molecular surface area (Å^2),Critical temperature (K),"Compressibility factor (상온,상압)","Hmolar (상온,상압)","Compressibility factor 주어진 압력, 온도","Hmola 주어진 압력, 온도",Boiling point at 1atm (K),Melting point at 1atm (K),Boiling point at 주어진압력 (K),Melting point at 주어진압력 (K),Pressure
8505,IXOFIL_clean,7.14051,6.67398,7.10365,1.01557,1692.36,1666.42,0.0,0.0,0.624,0.614435,0.0,0,0.072657304,O2,0.144681644,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8509,IXOFOR_clean,6.58573,6.10481,6.58573,1.02216,1741.26,1703.51,0.0,0.0,0.611,0.597752,0.0,0,0.075291945,O2,0.149103369,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8513,IXOFUX_clean,7.08508,6.6128,7.06755,1.00152,1792.17,1789.44,0.0,0.0,0.6318,0.63084,0.0,0,0.071932372,O2,0.141579945,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8517,IXOFUX01_clean,6.87071,6.41176,6.84188,1.00146,1800.87,1798.25,0.0,0.0,0.6308,0.629881,0.0,0,0.073104526,O2,0.145466086,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8521,IXUQOJ_clean,5.21271,3.78909,5.02943,1.47771,847.063,573.227,0.228953,0.154938,0.4794,0.324421,0.0,1,0.079974505,O2,0.154981275,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8525,IXUQUO_clean,6.17038,3.88626,6.17038,1.0897,1053.12,966.424,109.804,100.765,0.5652,0.518674,0.0,1,0.262397556,O2,0.481732498,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8529,IXURID_clean,5.42414,4.17526,5.42124,1.15055,1597.74,1388.68,0.0,0.0,0.5668,0.492633,0.0,1,0.233614447,O2,0.451627291,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8533,IXUWII_clean,7.47721,5.13969,7.4691,0.925259,1534.87,1658.86,0.0,0.0,0.5898,0.637443,0.0,0,0.169230129,O2,0.330823305,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8537,IYAJID_clean,7.03999,4.83767,7.03999,1.19258,1520.7,1275.13,0.0,0.0,0.565,0.473761,0.0,0,0.108630559,O2,0.211549869,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8541,IYAJOJ_clean,6.96485,4.61788,6.92434,1.17533,1527.18,1299.36,0.0,0.0,0.552,0.469655,0.0,1,0.107684486,O2,0.210404966,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8545,IYAJUP_clean,6.42992,4.57524,6.40815,1.20914,1470.44,1216.1,0.0,0.0,0.515,0.425922,0.0,1,0.10571908,O2,0.206118443,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8549,IYAKAW_clean,7.04175,4.93619,7.01576,1.16871,1555.91,1331.31,0.0,0.0,0.5758,0.492679,0.0,0,0.100056647,O2,0.196405802,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8553,IYAKIE_clean,7.40162,5.12822,7.38112,0.935395,2309.49,2469.0,0.0,0.0,0.6746,0.721193,0.0,1,0.119976922,O2,0.234310025,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8557,IYASOS_clean,5.79357,5.23786,5.68144,1.42202,1531.27,1076.83,0.0,0.0,0.5756,0.404777,0.0,1,0.093064887,O2,0.182496858,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8561,IYAYUE_clean,6.14666,4.14311,6.14666,1.13268,1552.87,1370.97,0.0,0.0,0.598,0.527951,0.0,1,0.142108576,O2,0.281399176,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8565,IYEHAX_clean,8.64445,5.92674,8.64445,0.762449,2402.32,3150.79,0.0,0.0,0.7046,0.924127,0.0,1,0.213454842,O2,0.409260601,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8569,IYEPUZ_clean,9.24057,8.58239,9.23056,0.696077,2043.12,2935.2,0.0,0.0,0.7082,1.01742,0.0,1,0.136464394,O2,0.2704363,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8573,IYIHUU_manual,11.83739,10.43961,11.83739,0.634446,2047.9,3227.86,0.0,0.0,0.7402,1.16669,0.0,1,0.202750996,O2,0.388479189,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8577,IYITOB_clean,9.11454,7.50033,9.11454,1.16801,1732.8,1483.56,0.0,0.0,0.654,0.559929,0.0,0,0.082228287,O2,0.164332439,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8581,IYOBAA_clean,7.42959,4.86526,7.42403,1.59483,1008.69,632.478,0.0,0.0,0.5194,0.325678,0.0,1,0.050456448,O2,0.100696773,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8585,IYOCIK_clean,8.71773,6.01818,8.7094,1.33605,1729.76,1294.69,0.0,0.0,0.6404,0.479325,0.0,0,0.075771316,O2,0.151655205,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8589,IYOCOQ_clean,8.6676,5.83377,8.6676,1.34426,1726.36,1284.24,0.0,0.0,0.6354,0.472675,0.0,0,0.077531005,O2,0.153823711,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8593,IYOCUW_clean,8.90958,6.18498,8.8933,1.17412,1758.62,1497.81,0.0,0.0,0.6506,0.554116,0.0,0,0.097421884,O2,0.190256599,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8597,IYODAD_clean,9.11936,6.31963,9.11936,1.11347,1733.11,1556.5,0.0,0.0,0.6578,0.590765,0.0,0,0.091514598,O2,0.183812666,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8601,IYOQAQ_clean,5.30249,4.25008,5.30179,1.48751,1231.76,828.073,0.0,0.0,0.5432,0.365175,0.0,1,0.099961624,O2,0.195946876,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8605,IYOWID_manual,20.51668,7.7477,20.51668,0.405068,1929.7,4763.89,0.0,0.0,0.822,2.02929,0.0,0,0.149442773,O2,0.294405696,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8609,IYUHOB_clean,9.27375,6.04055,9.27375,0.954465,2228.79,2335.12,0.0,0.0,0.6788,0.711184,0.0,0,0.430462956,O2,0.802411813,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8613,IYUQEZ_clean,14.23268,4.75487,14.22709,0.637403,1240.77,1946.61,289.582,454.315,0.6812,1.06871,0.0,1,0.141692988,O2,0.28267749,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8617,IYUQID_clean,15.09176,9.842,15.04915,0.561619,1319.58,2349.59,286.013,509.264,0.7206,1.28308,0.0,1,0.155446061,O2,0.311826997,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8621,IZEBEV_clean,3.9737,3.59297,3.9737,1.83936,288.006,156.579,0.0,0.0,0.4124,0.224208,0.0,1,0.026574309,O2,0.051566197,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8625,IZENUY_clean,10.28405,5.66029,7.85884,0.907624,1488.62,1640.12,573.454,631.819,0.6758,0.744581,0.0,1,0.125675052,O2,0.249756735,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8629,IZEPAF_clean,24.1004,7.53546,24.1004,0.570649,1958.05,3431.26,0.0,0.0,0.7816,1.36967,0.0,1,0.149247319,O2,0.290773868,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8633,IZEPEJ_clean,23.87439,6.75259,21.66541,0.54542,1808.89,3316.52,0.0,0.0,0.7792,1.42862,0.0,1,0.144444574,O2,0.284787292,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8637,IZEQUB_clean,6.84955,5.26119,6.84595,0.91964,1931.75,2100.55,0.9049,0.983971,0.6246,0.679179,0.0,1,0.308307332,O2,0.574242721,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8641,IZERAI_clean,21.81992,21.11699,21.81992,0.624269,1355.09,2170.68,0.0,0.0,0.7802,1.24978,0.0,1,0.420641355,O2,0.693661373,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8645,IZEWAN_clean,9.04728,8.48639,9.03641,0.87931,1735.67,1973.9,0.0,0.0,0.6642,0.755365,0.0,1,0.268483344,O2,0.504321022,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8649,IZISEQ_clean,4.08842,3.70736,4.08842,1.02254,520.647,509.17,0.0,0.0,0.4678,0.457489,0.0,1,0.108172959,O2,0.212002658,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8653,IZUMUM_clean,5.57902,4.64149,5.57902,1.29431,1246.48,963.048,0.0,0.0,0.5324,0.411338,0.0,0,0.049346552,O2,0.097017245,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8657,IZUSEC_clean,10.20962,3.68293,10.20962,1.00333,666.649,664.439,253.612,252.771,0.5956,0.593625,0.0,0,0.238460446,O2,0.459029552,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8661,IZUVUV_clean,10.56188,10.34053,10.56188,0.902736,1518.51,1682.12,0.0,0.0,0.6572,0.728009,0.0,1,0.057478722,O2,0.115268251,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8665,j.ica.2016.05.002_2_clean,7.92311,7.02117,7.40406,1.04215,1506.32,1445.4,0.0,0.0,0.5762,0.552895,0.0,1,0.092629361,O2,0.183333895,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8669,j.ica.2016.08.030_3_clean,5.42105,4.17711,5.42004,0.867442,2120.17,2444.17,0.0,0.0,0.6348,0.731807,0.0,1,0.210634623,O2,0.410724208,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8673,j.inoche.2015.01.025_INC05862-mmc2_clean,4.92906,3.897,4.88525,1.27844,1610.15,1259.46,0.0,0.0,0.5778,0.451957,0.0,0,0.245819672,O2,0.458943446,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8677,j.inoche.2015.02.023_INC05895-mmc1_clean,5.70413,3.46915,5.53584,1.31977,1259.88,954.616,0.0,0.0,0.503,0.381126,0.0,1,0.550977167,O2,0.944097083,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8681,j.inoche.2015.03.028_inc05925-mmc2_clean,5.98483,4.5721,5.97294,0.945356,2162.97,2287.99,0.0,0.0,0.6338,0.670435,0.0,0,0.228462068,O2,0.4302955,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8685,j.inoche.2015.03.054_CIFs_clean,12.69533,7.85866,12.69533,0.704617,2272.11,3224.61,0.0,0.0,0.79,1.12118,0.0,1,0.117095017,O2,0.232343913,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8689,j.inoche.2015.12.019_1_clean,6.46265,4.53541,6.46076,1.0284,1784.75,1735.46,0.0,0.0,0.5772,0.561258,0.0,0,0.157659969,O2,0.306094756,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8693,j.jssc.2014.11.015_mmc2_clean,5.22329,3.73672,5.11659,0.962226,1097.58,1140.67,0.0,0.0,0.5588,0.580737,0.0,0,0.414938863,O2,0.742204572,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8697,j.jssc.2015.05.012_mmc6_clean,5.19284,3.47327,4.97212,1.17487,1114.95,948.996,0.0,0.0,0.5544,0.471883,0.0,1,0.138344533,O2,0.264605406,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8701,j.jssc.2016.09.008_mmc8_clean,4.48976,3.77657,4.48976,1.63203,829.111,508.026,0.0,0.0,0.4792,0.293623,0.0,1,0.063383022,O2,0.123674147,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8705,ja039022msi20031007_110612_clean,4.94587,4.56356,4.94587,1.87531,744.519,397.011,0.0,0.0,0.4438,0.236654,0.0,0,0.119281305,O2,0.222125157,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8709,ja0660047si20060818_060458_clean,6.58402,3.94503,6.58402,1.00815,1971.57,1955.64,0.0,0.0,0.578,0.57333,0.0,0,0.479768277,O2,0.912157813,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8713,ja074366osi20070816_031204_clean,15.02646,7.9821,15.02646,0.595037,2203.3,3702.8,0.0,0.0,0.8104,1.36193,0.0,0,0.102291611,O2,0.202915159,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8717,ja0752540-file002_clean,8.14433,7.67619,8.14433,1.22499,2017.42,1646.89,0.0,0.0,0.654,0.533883,0.0,0,0.124593644,O2,0.246044469,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8721,ja076167asi20070815_063752_clean,6.41846,5.04294,5.80487,0.848014,2489.2,2935.33,0.0,0.0,0.6344,0.748101,0.0,1,0.109593613,O2,0.215239423,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8725,ja101440z_si_001_clean,5.9006,5.23774,5.9006,1.30709,1576.97,1206.47,0.0,0.0,0.571,0.436847,0.0,1,0.112073825,O2,0.218477717,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8729,ja109659k_si_002_clean,11.09415,6.65734,11.09415,1.14966,1274.48,1108.58,493.769,429.493,0.6432,0.559472,0.0,1,0.088096745,O2,0.171269395,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8733,ja110042b_si_003_clean,18.775,6.41603,18.72266,0.610707,2220.68,3636.25,0.0,0.0,0.7614,1.24675,0.0,1,0.14461334,O2,0.288777832,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8737,ja203898s_si_004_clean,9.14668,4.74188,9.0851,0.980647,1250.92,1275.61,461.53,470.638,0.6076,0.619591,0.0,0,0.181756434,O2,0.361919741,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8741,ja205976v_si_004_clean,8.87098,7.69354,8.87098,1.40672,1456.52,1035.4,0.0,0.0,0.5566,0.395672,0.0,0,0.014858441,O2,0.029701859,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8745,ja205976v_si_006_clean,11.60788,10.85998,11.60788,1.12671,1551.48,1377.0,0.0,0.0,0.6348,0.563411,0.0,1,0.048374037,O2,0.097127785,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8749,ja206917z_si_001_clean,5.82674,4.72231,5.76849,1.30832,751.163,574.141,0.193696,0.148049,0.5654,0.432156,0.0,0,0.014380735,O2,0.028967667,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8753,ja300034j_si_002_clean,16.78888,16.71746,16.78888,0.713223,1373.37,1925.59,0.0,0.0,0.772,1.08241,0.0,1,0.096044556,O2,0.19346272,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8757,ja302110d_si_001_clean,8.24333,6.47099,8.10297,0.864634,1943.01,2247.2,0.0,0.0,0.666,0.770268,0.0,1,0.107451409,O2,0.217450816,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8761,ja302340b_si_002_clean,8.31134,7.66102,8.31134,1.03479,1409.77,1362.37,116.194,112.287,0.5924,0.572482,0.0,1,0.173118952,O2,0.331036917,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8765,ja302380x_si_003_clean,6.15862,4.38483,5.85392,1.07794,1748.54,1622.12,0.0,0.0,0.6004,0.556988,0.0,1,0.175442657,O2,0.336639199,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8769,ja3082523_si_004_clean,15.27185,8.36501,15.01039,0.495502,2200.94,4441.83,0.0,0.0,0.774,1.56205,0.0,0,0.138614766,O2,0.274270852,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8773,ja308995t_si_002_clean,6.91507,6.43648,6.89159,1.15816,1047.86,904.763,0.0,0.0,0.5248,0.453131,0.0,0,0.14422686,O2,0.283512153,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8777,ja4012707_si_003_clean,5.77734,4.61223,5.7686,1.06481,2227.7,2092.11,0.0,0.0,0.671,0.630159,0.0,0,0.223445363,O2,0.446434585,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8781,ja4012707_si_004_clean,6.17779,4.90836,6.17779,0.978371,2446.9,2500.99,0.0,0.0,0.6772,0.692171,0.0,0,0.171601611,O2,0.334260353,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8785,ja4015666_si_002_clean,10.09928,9.13648,10.09928,0.711506,2224.92,3127.06,0.0,0.0,0.7638,1.0735,0.0,0,0.121129051,O2,0.233140196,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8789,ja4015666_si_003_clean,10.07647,9.04237,10.07647,0.718146,2256.82,3142.56,0.0,0.0,0.7528,1.04825,0.0,0,0.118868285,O2,0.235395801,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8793,ja4015666_si_005_clean,10.07782,8.97289,10.07782,0.723441,2224.38,3074.72,0.0,0.0,0.7496,1.03616,0.0,0,0.131420513,O2,0.264331565,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
8797,ja403810k_si_002_clean,24.11444,19.56277,24.11444,0.396669,1099.67,2772.25,0.0,0.0,0.86,2.16806,0.0,1,0.110648238,O2,0.222739248,293.15,31.998,0,2,0.0,34.14,154.58100000000002,0.9993530162259859,8671.992981630285,0.9993062100756293,8525.020687427685,90.1878078805,54.36,90.062105845155,54.36,1.0
