,name,gas,pressure,temp,cutoff,path,Average loading absolute [mol/kg framework],Average loading excess [mol/kg framework],Average loading absolute [molecules/unit cell],Average loading excess [molecules/unit cell]
145,HUFJID_clean,CO2,5.0,298.0,14.0,HUFJID_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
146,HUHJAW_clean,CO2,5.0,298.0,14.0,HUHJAW_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
147,HUNFON_clean,CO2,5.0,298.0,14.0,HUNFON_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
148,HUVHIR_clean,CO2,5.0,298.0,14.0,HUVHIR_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
149,HUWZIK_clean,CO2,5.0,298.0,14.0,HUWZIK_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
150,HUYKAN_clean,CO2,5.0,298.0,14.0,HUYKAN_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
151,HUYKIV_clean,CO2,5.0,298.0,14.0,HUYKIV_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
152,HUZXUX_clean,CO2,5.0,298.0,14.0,HUZXUX_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
153,IBAQEJ_clean,CO2,5.0,298.0,14.0,IBAQEJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
154,ic025743v_s1_clean,CO2,5.0,298.0,14.0,ic025743v_s1_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
155,ic034943jsi20030807_040506_clean,CO2,5.0,298.0,14.0,ic034943jsi20030807_040506_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
156,ic1010083_si_002_clean,CO2,5.0,298.0,14.0,ic1010083_si_002_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
157,ic400853r_si_002_clean,CO2,5.0,298.0,14.0,ic400853r_si_002_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
158,ic502369y_si_002_clean,CO2,5.0,298.0,14.0,ic502369y_si_002_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
159,ic502730y_si_002_clean,CO2,5.0,298.0,14.0,ic502730y_si_002_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
160,ic502921j_si_003_clean,CO2,5.0,298.0,14.0,ic502921j_si_003_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
161,ICODIP_clean,CO2,5.0,298.0,14.0,ICODIP_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
162,IFENOY03_SL,CO2,5.0,298.0,14.0,IFENOY03_SL_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
163,IGITOJ_clean,CO2,5.0,298.0,14.0,IGITOJ_clean_CO2_298.0K_5.0bar_14.0/Output/System_0,0.0,0.0,0.0,0.0
